id,Class
snr0_1088-134315-0036-converted_ch02.wav,0
snr0_1088-134315-0036-converted_ch03.wav,0
snr0_1088-134315-0037-converted_ch01.wav,0
snr0_1088-134315-0037-converted_ch02.wav,0
snr0_1088-134315-0037-converted_ch03.wav,0
snr0_1088-134315-0038-converted_ch01.wav,0
snr0_1088-134315-0038-converted_ch02.wav,0
snr0_1088-134315-0038-converted_ch03.wav,0
snr0_1088-134315-0039-converted_ch01.wav,0
snr0_1088-134315-0039-converted_ch02.wav,0
snr0_1088-134315-0039-converted_ch03.wav,0
snr0_1088-134315-0040-converted_ch01.wav,0
snr0_1088-134315-0040-converted_ch02.wav,0
snr0_1088-134315-0040-converted_ch03.wav,0
snr0_1088-134315-0041-converted_ch01.wav,0
snr0_1088-134315-0041-converted_ch02.wav,0
snr0_1088-134315-0041-converted_ch03.wav,0
snr0_1088-134315-0042-converted_ch01.wav,0
snr0_1088-134315-0042-converted_ch02.wav,0
snr0_1088-134315-0042-converted_ch03.wav,0
snr0_1088-134315-0043-converted_ch01.wav,0
snr0_1088-134315-0043-converted_ch02.wav,0
snr0_1088-134315-0043-converted_ch03.wav,0
snr0_1088-134315-0044-converted_ch01.wav,0
snr0_1088-134315-0044-converted_ch02.wav,0
snr0_1088-134315-0044-converted_ch03.wav,0
snr0_1088-134315-0045-converted_ch01.wav,0
snr0_1088-134315-0045-converted_ch02.wav,0
snr0_1088-134315-0045-converted_ch03.wav,0
snr0_1088-134315-0046-converted_ch01.wav,0
snr0_1088-134315-0046-converted_ch02.wav,0
snr0_1088-134315-0046-converted_ch03.wav,0
snr0_1088-134315-0047-converted_ch01.wav,0
snr0_1088-134315-0047-converted_ch02.wav,0
snr0_1088-134315-0047-converted_ch03.wav,0
snr0_1088-134315-0048-converted_ch01.wav,0
snr0_1088-134315-0048-converted_ch02.wav,0
snr0_1088-134315-0048-converted_ch03.wav,0
snr0_1088-134315-0049-converted_ch01.wav,0
snr0_1088-134315-0049-converted_ch02.wav,0
snr0_1088-134315-0049-converted_ch03.wav,0
snr0_1088-134315-0050-converted_ch01.wav,0
snr0_1088-134315-0050-converted_ch02.wav,0
snr0_1088-134315-0050-converted_ch03.wav,0
snr0_1088-134315-0051-converted_ch01.wav,0
snr0_1088-134315-0051-converted_ch02.wav,0
snr0_1088-134315-0051-converted_ch03.wav,0
snr0_1088-134315-0052-converted_ch01.wav,0
snr0_1088-134315-0052-converted_ch02.wav,0
snr0_1088-134315-0052-converted_ch03.wav,0
snr0_1088-134315-0053-converted_ch01.wav,0
snr0_1088-134315-0053-converted_ch02.wav,0
snr0_1088-134315-0053-converted_ch03.wav,0
snr0_1088-134315-0054-converted_ch01.wav,0
snr0_1088-134315-0054-converted_ch02.wav,0
snr0_1088-134315-0054-converted_ch03.wav,0
snr0_1088-134315-0055-converted_ch01.wav,0
snr0_1088-134315-0055-converted_ch02.wav,0
snr0_1088-134315-0055-converted_ch03.wav,0
snr0_1088-134315-0056-converted_ch01.wav,0
snr0_1088-134315-0056-converted_ch02.wav,0
snr0_1088-134315-0056-converted_ch03.wav,0
snr0_1088-134315-0057-converted_ch01.wav,0
snr0_1088-134315-0057-converted_ch02.wav,0
snr0_1088-134315-0057-converted_ch03.wav,0
snr0_1088-134315-0058-converted_ch01.wav,0
snr0_1088-134315-0058-converted_ch02.wav,0
snr0_1088-134315-0058-converted_ch03.wav,0
snr0_118-47824-0000-converted_ch01.wav,0
snr0_118-47824-0000-converted_ch02.wav,0
snr0_118-47824-0000-converted_ch03.wav,0
snr0_118-47824-0001-converted_ch01.wav,0
snr0_118-47824-0001-converted_ch02.wav,0
snr0_118-47824-0001-converted_ch03.wav,0
snr0_118-47824-0002-converted_ch01.wav,0
snr0_118-47824-0002-converted_ch02.wav,0
snr0_118-47824-0002-converted_ch03.wav,0
snr0_118-47824-0003-converted_ch01.wav,0
snr0_118-47824-0003-converted_ch02.wav,0
snr0_118-47824-0003-converted_ch03.wav,0
snr0_118-47824-0004-converted_ch01.wav,0
snr0_118-47824-0004-converted_ch02.wav,0
snr0_118-47824-0004-converted_ch03.wav,0
snr0_118-47824-0005-converted_ch01.wav,0
snr0_118-47824-0005-converted_ch02.wav,0
snr0_118-47824-0005-converted_ch03.wav,0
snr0_118-47824-0006-converted_ch01.wav,0
snr0_118-47824-0006-converted_ch02.wav,0
snr0_118-47824-0006-converted_ch03.wav,0
snr0_118-47824-0007-converted_ch01.wav,0
snr0_118-47824-0007-converted_ch02.wav,0
snr0_118-47824-0007-converted_ch03.wav,0
snr0_118-47824-0008-converted_ch01.wav,0
snr0_118-47824-0008-converted_ch02.wav,0
snr0_118-47824-0008-converted_ch03.wav,0
snr0_118-47824-0009-converted_ch01.wav,0
snr0_118-47824-0009-converted_ch02.wav,0
snr0_118-47824-0009-converted_ch03.wav,0
snr0_118-47824-0010-converted_ch01.wav,0
snr0_118-47824-0010-converted_ch02.wav,0
snr0_118-47824-0010-converted_ch03.wav,0
snr0_118-47824-0011-converted_ch01.wav,0
snr0_118-47824-0011-converted_ch02.wav,0
snr0_118-47824-0011-converted_ch03.wav,0
snr0_118-47824-0012-converted_ch01.wav,0
snr0_118-47824-0012-converted_ch02.wav,0
snr0_118-47824-0012-converted_ch03.wav,0
snr0_118-47824-0013-converted_ch01.wav,0
snr0_118-47824-0013-converted_ch02.wav,0
snr0_118-47824-0013-converted_ch03.wav,0
snr0_118-47824-0014-converted_ch01.wav,0
snr0_118-47824-0014-converted_ch02.wav,0
snr0_118-47824-0014-converted_ch03.wav,0
snr0_118-47824-0015-converted_ch01.wav,0
snr0_118-47824-0015-converted_ch02.wav,0
snr0_118-47824-0015-converted_ch03.wav,0
snr0_118-47824-0016-converted_ch01.wav,0
snr0_118-47824-0016-converted_ch02.wav,0
snr0_118-47824-0016-converted_ch03.wav,0
snr0_118-47824-0017-converted_ch01.wav,0
snr0_118-47824-0017-converted_ch02.wav,0
snr0_118-47824-0017-converted_ch03.wav,0
snr0_118-47824-0018-converted_ch01.wav,0
snr0_118-47824-0018-converted_ch02.wav,0
snr0_118-47824-0018-converted_ch03.wav,0
snr0_118-47824-0019-converted_ch01.wav,0
snr0_118-47824-0019-converted_ch02.wav,0
snr0_118-47824-0019-converted_ch03.wav,0
snr0_118-47824-0020-converted_ch01.wav,0
snr0_118-47824-0020-converted_ch02.wav,0
snr0_118-47824-0020-converted_ch03.wav,0
snr0_118-47824-0021-converted_ch01.wav,0
snr0_118-47824-0021-converted_ch02.wav,0
snr0_118-47824-0021-converted_ch03.wav,0
snr0_118-47824-0022-converted_ch01.wav,0
snr0_118-47824-0022-converted_ch02.wav,0
snr0_118-47824-0022-converted_ch03.wav,0
snr0_118-47824-0023-converted_ch01.wav,0
snr0_118-47824-0023-converted_ch02.wav,0
snr0_118-47824-0023-converted_ch03.wav,0
snr0_118-47824-0024-converted_ch01.wav,0
snr0_118-47824-0024-converted_ch02.wav,0
snr0_118-47824-0024-converted_ch03.wav,0
snr0_118-47824-0025-converted_ch01.wav,0
snr0_118-47824-0025-converted_ch02.wav,0
snr0_118-47824-0025-converted_ch03.wav,0
snr0_118-47824-0026-converted_ch01.wav,0
snr0_118-47824-0026-converted_ch02.wav,0
snr0_118-47824-0026-converted_ch03.wav,0
snr0_118-47824-0027-converted_ch01.wav,0
snr0_118-47824-0027-converted_ch02.wav,0
snr0_118-47824-0027-converted_ch03.wav,0
snr0_118-47824-0028-converted_ch01.wav,0
snr0_118-47824-0028-converted_ch02.wav,0
snr0_118-47824-0028-converted_ch03.wav,0
snr0_118-47824-0029-converted_ch01.wav,0
snr0_118-47824-0029-converted_ch02.wav,0
snr0_118-47824-0029-converted_ch03.wav,0
snr0_118-47824-0030-converted_ch01.wav,0
snr0_118-47824-0030-converted_ch02.wav,0
snr0_118-47824-0030-converted_ch03.wav,0
snr0_118-47824-0031-converted_ch01.wav,0
snr0_118-47824-0031-converted_ch02.wav,0
snr0_118-47824-0031-converted_ch03.wav,0
snr0_118-47824-0032-converted_ch01.wav,0
snr0_118-47824-0032-converted_ch02.wav,0
snr0_118-47824-0032-converted_ch03.wav,0
snr0_118-47824-0033-converted_ch01.wav,0
snr0_118-47824-0033-converted_ch02.wav,0
snr0_118-47824-0033-converted_ch03.wav,0
snr0_118-47824-0034-converted_ch01.wav,0
snr0_118-47824-0034-converted_ch02.wav,0
snr0_118-47824-0034-converted_ch03.wav,0
snr0_118-47824-0035-converted_ch01.wav,0
snr0_118-47824-0035-converted_ch02.wav,0
snr0_118-47824-0035-converted_ch03.wav,0
snr0_118-47824-0036-converted_ch01.wav,0
snr0_118-47824-0036-converted_ch02.wav,0
snr0_118-47824-0036-converted_ch03.wav,0
snr0_118-47824-0037-converted_ch01.wav,0
snr0_118-47824-0037-converted_ch02.wav,0
snr0_118-47824-0037-converted_ch03.wav,0
snr0_118-47824-0038-converted_ch01.wav,0
snr0_118-47824-0038-converted_ch02.wav,0
snr0_118-47824-0038-converted_ch03.wav,0
snr0_118-47824-0039-converted_ch01.wav,0
snr0_118-47824-0039-converted_ch02.wav,0
snr0_118-47824-0039-converted_ch03.wav,0
snr0_118-47824-0040-converted_ch01.wav,0
snr0_118-47824-0040-converted_ch02.wav,0
snr0_118-47824-0040-converted_ch03.wav,0
snr0_118-47824-0041-converted_ch01.wav,0
snr0_118-47824-0041-converted_ch02.wav,0
snr0_118-47824-0041-converted_ch03.wav,0
snr0_118-47824-0042-converted_ch01.wav,0
snr0_118-47824-0042-converted_ch02.wav,0
snr0_118-47824-0042-converted_ch03.wav,0
snr0_118-47824-0043-converted_ch01.wav,0
snr0_118-47824-0043-converted_ch02.wav,0
snr0_118-47824-0043-converted_ch03.wav,0
snr0_118-47824-0044-converted_ch01.wav,0
snr0_118-47824-0044-converted_ch02.wav,0
snr0_118-47824-0044-converted_ch03.wav,0
snr0_118-47824-0045-converted_ch01.wav,0
snr0_118-47824-0045-converted_ch02.wav,0
snr0_118-47824-0045-converted_ch03.wav,0
snr0_118-47824-0046-converted_ch01.wav,0
snr0_118-47824-0046-converted_ch02.wav,0
snr0_118-47824-0046-converted_ch03.wav,0
snr0_118-47824-0047-converted_ch01.wav,0
snr0_118-47824-0047-converted_ch02.wav,0
snr0_118-47824-0047-converted_ch03.wav,0
snr0_118-47824-0048-converted_ch01.wav,0
snr0_118-47824-0048-converted_ch02.wav,0
snr0_118-47824-0048-converted_ch03.wav,0
snr0_118-47824-0049-converted_ch01.wav,0
snr0_118-47824-0049-converted_ch02.wav,0
snr0_118-47824-0049-converted_ch03.wav,0
snr0_118-47824-0050-converted_ch01.wav,0
snr0_118-47824-0050-converted_ch02.wav,0
snr0_118-47824-0050-converted_ch03.wav,0
snr0_118-47824-0051-converted_ch01.wav,0
snr0_118-47824-0051-converted_ch02.wav,0
snr0_118-47824-0051-converted_ch03.wav,0
snr0_118-47824-0052-converted_ch01.wav,0
snr0_118-47824-0052-converted_ch02.wav,0
snr0_118-47824-0052-converted_ch03.wav,0
snr0_118-47824-0053-converted_ch01.wav,0
snr0_118-47824-0053-converted_ch02.wav,0
snr0_118-47824-0053-converted_ch03.wav,0
snr0_118-47824-0054-converted_ch01.wav,0
snr0_118-47824-0054-converted_ch02.wav,0
snr0_118-47824-0054-converted_ch03.wav,0
snr0_118-47824-0055-converted_ch01.wav,0
snr0_118-47824-0055-converted_ch02.wav,0
snr0_118-47824-0055-converted_ch03.wav,0
snr0_118-47824-0056-converted_ch01.wav,0
snr0_118-47824-0056-converted_ch02.wav,0
snr0_118-47824-0056-converted_ch03.wav,0
snr0_118-47824-0057-converted_ch01.wav,0
snr0_118-47824-0057-converted_ch02.wav,0
snr0_118-47824-0057-converted_ch03.wav,0
snr0_118-47824-0058-converted_ch01.wav,0
snr0_118-47824-0058-converted_ch02.wav,0
snr0_118-47824-0058-converted_ch03.wav,0
snr0_118-47824-0059-converted_ch01.wav,0
snr0_118-47824-0059-converted_ch02.wav,0
snr0_118-47824-0059-converted_ch03.wav,0
snr0_118-47824-0060-converted_ch01.wav,0
snr0_118-47824-0060-converted_ch02.wav,0
snr0_118-47824-0060-converted_ch03.wav,0
snr0_118-47824-0061-converted_ch01.wav,0
snr0_118-47824-0061-converted_ch02.wav,0
snr0_118-47824-0061-converted_ch03.wav,0
snr0_118-47824-0062-converted_ch01.wav,0
snr0_118-47824-0062-converted_ch02.wav,0
snr0_118-47824-0062-converted_ch03.wav,0
snr0_118-47824-0063-converted_ch01.wav,0
snr0_118-47824-0063-converted_ch02.wav,0
snr0_118-47824-0063-converted_ch03.wav,0
snr0_118-47824-0064-converted_ch01.wav,0
snr0_118-47824-0064-converted_ch02.wav,0
snr0_118-47824-0064-converted_ch03.wav,0
snr0_118-47824-0065-converted_ch01.wav,0
snr0_118-47824-0065-converted_ch02.wav,0
snr0_118-47824-0065-converted_ch03.wav,0
snr0_118-47824-0066-converted_ch01.wav,0
snr0_118-47824-0066-converted_ch02.wav,0
snr0_118-47824-0066-converted_ch03.wav,0
snr0_118-47824-0067-converted_ch01.wav,0
snr0_118-47824-0067-converted_ch02.wav,0
snr0_118-47824-0067-converted_ch03.wav,0
snr0_118-47824-0068-converted_ch01.wav,0
snr0_118-47824-0068-converted_ch02.wav,0
snr0_118-47824-0068-converted_ch03.wav,0
snr0_118-47824-0069-converted_ch01.wav,0
snr0_118-47824-0069-converted_ch02.wav,0
snr0_118-47824-0069-converted_ch03.wav,0
snr0_118-47824-0070-converted_ch01.wav,0
snr0_118-47824-0070-converted_ch02.wav,0
snr0_118-47824-0070-converted_ch03.wav,0
snr0_118-47824-0071-converted_ch01.wav,0
snr0_118-47824-0071-converted_ch02.wav,0
snr0_118-47824-0071-converted_ch03.wav,0
snr0_118-47824-0072-converted_ch01.wav,0
snr0_118-47824-0072-converted_ch02.wav,0
snr0_118-47824-0072-converted_ch03.wav,0
snr0_118-47824-0073-converted_ch01.wav,0
snr0_118-47824-0073-converted_ch02.wav,0
snr0_118-47824-0073-converted_ch03.wav,0
snr0_118-47824-0074-converted_ch01.wav,0
snr0_118-47824-0074-converted_ch02.wav,0
snr0_118-47824-0074-converted_ch03.wav,0
snr0_118-47824-0075-converted_ch01.wav,0
snr0_118-47824-0075-converted_ch02.wav,0
snr0_118-47824-0075-converted_ch03.wav,0
snr0_118-47824-0076-converted_ch01.wav,0
snr0_118-47824-0076-converted_ch02.wav,0
snr0_118-47824-0076-converted_ch03.wav,0
snr0_118-47824-0077-converted_ch01.wav,0
snr0_118-47824-0077-converted_ch02.wav,0
snr0_118-47824-0077-converted_ch03.wav,0
snr0_118-47824-0078-converted_ch01.wav,0
snr0_118-47824-0078-converted_ch02.wav,0
snr0_118-47824-0078-converted_ch03.wav,0
snr0_118-47824-0079-converted_ch01.wav,0
snr0_118-47824-0079-converted_ch02.wav,0
snr0_118-47824-0079-converted_ch03.wav,0
snr0_118-47824-0080-converted_ch01.wav,0
snr0_118-47824-0080-converted_ch02.wav,0
snr0_118-47824-0080-converted_ch03.wav,0
snr0_118-47824-0081-converted_ch01.wav,0
snr0_118-47824-0081-converted_ch02.wav,0
snr0_118-47824-0081-converted_ch03.wav,0
snr0_118-47824-0082-converted_ch01.wav,0
snr0_118-47824-0082-converted_ch02.wav,0
snr0_118-47824-0082-converted_ch03.wav,0
snr0_118-47824-0083-converted_ch01.wav,0
snr0_118-47824-0083-converted_ch02.wav,0
snr0_118-47824-0083-converted_ch03.wav,0
snr0_118-47824-0084-converted_ch01.wav,0
snr0_118-47824-0084-converted_ch02.wav,0
snr0_118-47824-0084-converted_ch03.wav,0
snr0_118-47824-0085-converted_ch01.wav,0
snr0_118-47824-0085-converted_ch02.wav,0
snr0_118-47824-0085-converted_ch03.wav,0
snr0_118-47824-0086-converted_ch01.wav,0
snr0_118-47824-0086-converted_ch02.wav,0
snr0_118-47824-0086-converted_ch03.wav,0
snr0_163-122947-0000-converted_ch01.wav,0
snr0_163-122947-0000-converted_ch02.wav,0
snr0_163-122947-0000-converted_ch03.wav,0
snr0_163-122947-0001-converted_ch01.wav,0
snr0_163-122947-0001-converted_ch02.wav,0
snr0_163-122947-0001-converted_ch03.wav,0
snr0_163-122947-0002-converted_ch01.wav,0
snr0_163-122947-0002-converted_ch02.wav,0
snr0_163-122947-0002-converted_ch03.wav,0
snr0_163-122947-0003-converted_ch01.wav,0
snr0_163-122947-0003-converted_ch02.wav,0
snr0_163-122947-0003-converted_ch03.wav,0
snr0_163-122947-0004-converted_ch01.wav,0
snr0_163-122947-0004-converted_ch02.wav,0
snr0_163-122947-0004-converted_ch03.wav,0
snr0_163-122947-0005-converted_ch01.wav,0
snr0_163-122947-0005-converted_ch02.wav,0
snr0_163-122947-0005-converted_ch03.wav,0
snr0_163-122947-0006-converted_ch01.wav,0
snr0_163-122947-0006-converted_ch02.wav,0
snr0_163-122947-0006-converted_ch03.wav,0
snr0_163-122947-0007-converted_ch01.wav,0
snr0_163-122947-0007-converted_ch02.wav,0
snr0_163-122947-0007-converted_ch03.wav,0
snr0_163-122947-0008-converted_ch01.wav,0
snr0_163-122947-0008-converted_ch02.wav,0
snr0_163-122947-0008-converted_ch03.wav,0
snr0_163-122947-0009-converted_ch01.wav,0
snr0_163-122947-0009-converted_ch02.wav,0
snr0_163-122947-0009-converted_ch03.wav,0
snr0_163-122947-0010-converted_ch01.wav,0
snr0_163-122947-0010-converted_ch02.wav,0
snr0_163-122947-0010-converted_ch03.wav,0
snr0_163-122947-0011-converted_ch01.wav,0
snr0_163-122947-0011-converted_ch02.wav,0
snr0_163-122947-0011-converted_ch03.wav,0
snr0_163-122947-0012-converted_ch01.wav,0
snr0_163-122947-0012-converted_ch02.wav,0
snr0_163-122947-0012-converted_ch03.wav,0
snr0_163-122947-0013-converted_ch01.wav,0
snr0_163-122947-0013-converted_ch02.wav,0
snr0_163-122947-0013-converted_ch03.wav,0
snr0_163-122947-0014-converted_ch01.wav,0
snr0_163-122947-0014-converted_ch02.wav,0
snr0_163-122947-0014-converted_ch03.wav,0
snr0_163-122947-0015-converted_ch01.wav,0
snr0_163-122947-0015-converted_ch02.wav,0
snr0_163-122947-0015-converted_ch03.wav,0
snr0_163-122947-0016-converted_ch01.wav,0
snr0_163-122947-0016-converted_ch02.wav,0
snr0_163-122947-0016-converted_ch03.wav,0
snr0_163-122947-0017-converted_ch01.wav,0
snr0_163-122947-0017-converted_ch02.wav,0
snr0_163-122947-0017-converted_ch03.wav,0
snr0_163-122947-0018-converted_ch01.wav,0
snr0_163-122947-0018-converted_ch02.wav,0
snr0_163-122947-0018-converted_ch03.wav,0
snr0_163-122947-0019-converted_ch01.wav,0
snr0_163-122947-0019-converted_ch02.wav,0
snr0_163-122947-0019-converted_ch03.wav,0
snr0_163-122947-0020-converted_ch01.wav,0
snr0_163-122947-0020-converted_ch02.wav,0
snr0_163-122947-0020-converted_ch03.wav,0
snr0_163-122947-0021-converted_ch01.wav,0
snr0_163-122947-0021-converted_ch02.wav,0
snr0_163-122947-0021-converted_ch03.wav,0
snr0_163-122947-0022-converted_ch01.wav,0
snr0_163-122947-0022-converted_ch02.wav,0
snr0_163-122947-0022-converted_ch03.wav,0
snr0_163-122947-0023-converted_ch01.wav,0
snr0_163-122947-0023-converted_ch02.wav,0
snr0_163-122947-0023-converted_ch03.wav,0
snr0_163-122947-0024-converted_ch01.wav,0
snr0_163-122947-0024-converted_ch02.wav,0
snr0_163-122947-0024-converted_ch03.wav,0
snr0_163-122947-0025-converted_ch01.wav,0
snr0_163-122947-0025-converted_ch02.wav,0
snr0_163-122947-0025-converted_ch03.wav,0
snr0_163-122947-0026-converted_ch01.wav,0
snr0_163-122947-0026-converted_ch02.wav,0
snr0_163-122947-0026-converted_ch03.wav,0
snr0_163-122947-0027-converted_ch01.wav,0
snr0_163-122947-0027-converted_ch02.wav,0
snr0_163-122947-0027-converted_ch03.wav,0
snr0_163-122947-0028-converted_ch01.wav,0
snr0_163-122947-0028-converted_ch02.wav,0
snr0_163-122947-0028-converted_ch03.wav,0
snr0_163-122947-0029-converted_ch01.wav,0
snr0_163-122947-0029-converted_ch02.wav,0
snr0_163-122947-0029-converted_ch03.wav,0
snr0_163-122947-0030-converted_ch01.wav,0
snr0_163-122947-0030-converted_ch02.wav,0
snr0_163-122947-0030-converted_ch03.wav,0
snr0_163-122947-0031-converted_ch01.wav,0
snr0_163-122947-0031-converted_ch02.wav,0
snr0_163-122947-0031-converted_ch03.wav,0
snr0_163-122947-0032-converted_ch01.wav,0
snr0_163-122947-0032-converted_ch02.wav,0
snr0_163-122947-0032-converted_ch03.wav,0
snr0_163-122947-0033-converted_ch01.wav,0
snr0_163-122947-0033-converted_ch02.wav,0
snr0_163-122947-0033-converted_ch03.wav,0
snr0_163-122947-0034-converted_ch01.wav,0
snr0_163-122947-0034-converted_ch02.wav,0
snr0_163-122947-0034-converted_ch03.wav,0
snr0_163-122947-0035-converted_ch01.wav,0
snr0_163-122947-0035-converted_ch02.wav,0
snr0_163-122947-0035-converted_ch03.wav,0
snr0_163-122947-0036-converted_ch01.wav,0
snr0_163-122947-0036-converted_ch02.wav,0
snr0_163-122947-0036-converted_ch03.wav,0
snr0_163-122947-0037-converted_ch01.wav,0
snr0_163-122947-0037-converted_ch02.wav,0
snr0_163-122947-0037-converted_ch03.wav,0
snr0_163-122947-0038-converted_ch01.wav,0
snr0_163-122947-0038-converted_ch02.wav,0
snr0_163-122947-0038-converted_ch03.wav,0
snr0_163-122947-0039-converted_ch01.wav,0
snr0_163-122947-0039-converted_ch02.wav,0
snr0_163-122947-0039-converted_ch03.wav,0
snr0_163-122947-0040-converted_ch01.wav,0
snr0_163-122947-0040-converted_ch02.wav,0
snr0_163-122947-0040-converted_ch03.wav,0
snr0_163-122947-0041-converted_ch01.wav,0
snr0_163-122947-0041-converted_ch02.wav,0
snr0_163-122947-0041-converted_ch03.wav,0
snr0_163-122947-0042-converted_ch01.wav,0
snr0_163-122947-0042-converted_ch02.wav,0
snr0_163-122947-0042-converted_ch03.wav,0
snr0_163-122947-0043-converted_ch01.wav,0
snr0_163-122947-0043-converted_ch02.wav,0
snr0_163-122947-0043-converted_ch03.wav,0
snr0_163-122947-0044-converted_ch01.wav,0
snr0_163-122947-0044-converted_ch02.wav,0
snr0_163-122947-0044-converted_ch03.wav,0
snr0_163-122947-0045-converted_ch01.wav,0
snr0_163-122947-0045-converted_ch02.wav,0
